Team,Round,Date,Year,Total Points
Sydney,R16,2/7/2022,2022,12.14
Sydney,R16,30/6/2023,2023,6.18
Sydney,R16,4/7/2021,2021,18.1
Sydney,R16,5/7/2018,2018,9.5
Sydney,R16,6/7/2014,2014,10.19
Sydney,R16,6/7/2019,2019,9.12
Sydney,R16,8/7/2016,2016,15.8
Sydney,R16,8/7/2017,2017,17.16
Sydney,R16,8/9/2020,2020,8.4
Sydney,R17,11/7/2021,2021,11.13
Sydney,R17,12/7/2014,2014,18.14
Sydney,R17,13/7/2019,2019,8.14
Sydney,R17,13/9/2020,2020,6.5
Sydney,R17,14/7/2016,2016,10.1
Sydney,R17,15/7/2017,2017,14.12
Sydney,R17,15/7/2018,2018,16.8
Sydney,R17,21/7/2013,2013,17.11
Sydney,R17,22/7/2012,2012,15.15
Sydney,R17,26/7/2015,2015,7.9
Sydney,R17,6/7/2023,2023,11.9
Sydney,R17,8/7/2022,2022,17.18
Sydney,R18,1/8/2015,2015,17.15
Sydney,R18,13/7/2023,2023,11.12
Sydney,R18,16/7/2022,2022,11.16
Sydney,R18,18/7/2021,2021,15.8
Sydney,R18,20/7/2019,2019,7.9
Sydney,R18,20/9/2020,2020,9.9
Sydney,R18,21/7/2018,2018,8.16
Sydney,R18,22/7/2017,2017,14.17
Sydney,R18,23/7/2016,2016,10.14
Sydney,R18,26/7/2014,2014,13.16
Sydney,R18,28/7/2012,2012,19.12
Sydney,R18,28/7/2013,2013,16.14
Sydney,R19,1/8/2014,2014,11.13
Sydney,R19,22/7/2023,2023,16.9
Sydney,R19,23/7/2022,2022,17.16
Sydney,R19,25/7/2021,2021,14.14
Sydney,R19,27/7/2018,2018,10.6
Sydney,R19,28/7/2017,2017,9.12
Sydney,R19,28/7/2019,2019,12.8
Sydney,R19,31/7/2016,2016,21.11
Sydney,R19,4/8/2013,2013,21.8
Sydney,R19,5/8/2012,2012,14.9
Sydney,R19,8/8/2015,2015,9.9
Sydney,R2,1/4/2018,2018,10.11
Sydney,R2,11/4/2015,2015,14.8
Sydney,R2,14/6/2020,2020,11.7
Sydney,R2,25/3/2022,2022,17.5
Sydney,R2,26/3/2023,2023,17.16
Sydney,R2,27/3/2021,2021,18.13
Sydney,R2,29/3/2014,2014,10.9
Sydney,R2,29/3/2019,2019,8.14
Sydney,R2,3/4/2016,2016,20.11
Sydney,R2,31/3/2017,2017,13.9
Sydney,R2,6/4/2013,2013,17.12
Sydney,R2,7/4/2012,2012,14.1
Sydney,R20,1/8/2021,2021,17.7
Sydney,R20,10/8/2013,2013,10.11
Sydney,R20,11/8/2012,2012,9.16
Sydney,R20,14/8/2015,2015,13.9
Sydney,R20,29/7/2023,2023,15.11
Sydney,R20,3/8/2019,2019,12.9
Sydney,R20,30/7/2022,2022,17.1
Sydney,R20,4/8/2017,2017,16.11
Sydney,R20,4/8/2018,2018,11.7
Sydney,R20,6/8/2016,2016,14.16
Sydney,R20,9/8/2014,2014,12.12
Sydney,R21,10/8/2019,2019,7.14
Sydney,R21,12/8/2017,2017,22.11
Sydney,R21,12/8/2018,2018,13.9
Sydney,R21,13/8/2016,2016,23.8
Sydney,R21,16/8/2014,2014,19.13
Sydney,R21,18/8/2013,2013,18.1
Sydney,R21,19/8/2012,2012,26.11
Sydney,R21,22/8/2015,2015,20.13
Sydney,R21,5/8/2023,2023,15.6
Sydney,R21,7/8/2021,2021,10.4
Sydney,R21,7/8/2022,2022,18.18
Sydney,R22,12/8/2023,2023,18.6
Sydney,R22,14/8/2021,2021,13.13
Sydney,R22,14/8/2022,2022,11.11
Sydney,R22,16/8/2019,2019,15.5
Sydney,R22,18/8/2017,2017,13.5
Sydney,R22,18/8/2018,2018,11.14
Sydney,R22,20/8/2016,2016,12.13
Sydney,R22,24/8/2013,2013,7.6
Sydney,R22,24/8/2014,2014,20.1
Sydney,R22,25/8/2012,2012,14.11
Sydney,R22,30/8/2015,2015,20.15
Sydney,R23,1/9/2012,2012,11.12
Sydney,R23,19/8/2023,2023,11.8
Sydney,R23,21/8/2021,2021,21.1
Sydney,R23,21/8/2022,2022,13.1
Sydney,R23,24/8/2019,2019,17.7
Sydney,R23,25/8/2018,2018,10.14
Sydney,R23,26/8/2017,2017,21.12
Sydney,R23,27/8/2016,2016,25.14
Sydney,R23,30/8/2013,2013,16.4
Sydney,R23,30/8/2014,2014,9.11
Sydney,R23,5/9/2015,2015,19.13
Sydney,R24,27/8/2023,2023,7.14
Sydney,R3,13/4/2013,2013,20.11
Sydney,R3,14/4/2012,2012,16.9
Sydney,R3,18/4/2015,2015,16.15
Sydney,R3,2/4/2023,2023,12.12
Sydney,R3,20/6/2020,2020,10.11
Sydney,R3,3/4/2021,2021,17.15
Sydney,R3,31/3/2022,2022,9.6
Sydney,R3,5/4/2014,2014,21.8
Sydney,R3,6/4/2019,2019,14.9
Sydney,R3,7/4/2017,2017,11.13
Sydney,R3,7/4/2018,2018,16.7
Sydney,R3,9/4/2016,2016,14.9
Sydney,R4,11/4/2019,2019,11.12
Sydney,R4,13/4/2014,2014,6.12
Sydney,R4,13/4/2017,2017,10.5
Sydney,R4,14/4/2018,2018,13.8
Sydney,R4,16/4/2016,2016,15.13
Sydney,R4,19/4/2013,2013,16.7
Sydney,R4,22/4/2012,2012,17.11
Sydney,R4,25/4/2015,2015,8.12
Sydney,R4,25/6/2020,2020,5.9
Sydney,R4,8/4/2021,2021,11.17
Sydney,R4,8/4/2023,2023,9.1
Sydney,R4,9/4/2022,2022,13.8
Sydney,R5,14/4/2023,2023,18.14
Sydney,R5,15/4/2022,2022,18.13
Sydney,R5,17/4/2021,2021,10.9
Sydney,R5,19/4/2014,2014,13.14
Sydney,R5,2/5/2015,2015,10.13
Sydney,R5,20/4/2018,2018,10.15
Sydney,R5,20/4/2019,2019,10.7
Sydney,R5,22/4/2017,2017,9.9
Sydney,R5,23/4/2016,2016,12.16
Sydney,R5,25/4/2013,2013,11.13
Sydney,R5,29/4/2012,2012,16.1
Sydney,R5,4/7/2020,2020,6.7
Sydney,R6,1/5/2016,2016,15.7
Sydney,R6,12/7/2020,2020,3.8
Sydney,R6,22/4/2023,2023,5.7
Sydney,R6,24/4/2021,2021,9.6
Sydney,R6,25/4/2022,2022,16.13
Sydney,R6,26/4/2014,2014,9.15
Sydney,R6,27/4/2019,2019,12.7
Sydney,R6,28/4/2018,2018,12.14
Sydney,R6,29/4/2017,2017,11.12
Sydney,R6,5/5/2012,2012,14.1
Sydney,R6,5/5/2013,2013,17.13
Sydney,R6,9/5/2015,2015,12.16
Sydney,R7,1/5/2021,2021,14.6
Sydney,R7,1/5/2022,2022,13.11
Sydney,R7,11/5/2013,2013,12.1
Sydney,R7,12/5/2012,2012,8.14
Sydney,R7,16/5/2015,2015,18.12
Sydney,R7,18/7/2020,2020,9.6
Sydney,R7,29/4/2023,2023,16.1
Sydney,R7,3/5/2014,2014,18.15
Sydney,R7,4/5/2019,2019,12.9
Sydney,R7,5/5/2018,2018,9.12
Sydney,R7,7/5/2016,2016,20.15
Sydney,R7,7/5/2017,2017,20.15
Sydney,R8,10/5/2019,2019,11.11
Sydney,R8,11/5/2018,2018,12.7
Sydney,R8,14/5/2016,2016,15.1
Sydney,R8,14/5/2017,2017,18.12
Sydney,R8,18/5/2013,2013,11.4
Sydney,R8,19/5/2012,2012,21.12
Sydney,R8,23/5/2015,2015,11.7
Sydney,R8,25/7/2020,2020,9.6
Sydney,R8,7/5/2022,2022,8.13
Sydney,R8,7/5/2023,2023,6.12
Sydney,R8,8/5/2021,2021,8.1
Sydney,R8,9/5/2014,2014,15.17
Sydney,R9,1/8/2020,2020,6.12
Sydney,R9,13/5/2023,2023,13.8
Sydney,R9,14/5/2022,2022,14.21
Sydney,R9,15/5/2021,2021,10.12
Sydney,R9,16/5/2014,2014,18.6
Sydney,R9,18/5/2019,2019,11.11
Sydney,R9,19/5/2018,2018,17.9
Sydney,R9,20/5/2016,2016,10.9
Sydney,R9,20/5/2017,2017,18.1
Sydney,R9,24/5/2013,2013,15.12
Sydney,R9,26/5/2012,2012,12.11
Sydney,R9,29/5/2015,2015,19.8
Sydney,SF,14/9/2013,2013,13.8
Sydney,SF,15/9/2017,2017,5.9
Sydney,SF,17/9/2016,2016,18.1
Sydney,SF,19/9/2015,2015,7.9
West Coast,EF,3/10/2020,2020,11.9
West Coast,EF,5/9/2019,2019,17.14
West Coast,EF,8/9/2016,2016,7.1
West Coast,EF,9/9/2012,2012,24.18
West Coast,EF,9/9/2017,2017,9.6
West Coast,GF,29/9/2018,2018,11.13
West Coast,GF,3/10/2015,2015,8.13
West Coast,PF,22/9/2018,2018,18.13
West Coast,PF,26/9/2015,2015,10.2
West Coast,QF,11/9/2015,2015,14.12
West Coast,QF,8/9/2018,2018,12.14
West Coast,R1,1/4/2012,2012,21.1
West Coast,R1,18/3/2023,2023,12.1
West Coast,R1,20/3/2022,2022,12.8
West Coast,R1,21/3/2021,2021,12.11
West Coast,R1,22/3/2020,2020,12.6
West Coast,R1,23/3/2013,2013,11.14
West Coast,R1,23/3/2014,2014,21.8
West Coast,R1,23/3/2019,2019,8.1
West Coast,R1,25/3/2018,2018,13.8
West Coast,R1,26/3/2017,2017,21.1
West Coast,R1,27/3/2016,2016,26.1
West Coast,R1,4/4/2015,2015,14.3
West Coast,R10,21/5/2023,2023,4.2
West Coast,R10,22/5/2022,2022,13.8
West Coast,R10,23/5/2021,2021,11.11
West Coast,R10,24/5/2014,2014,15.11
West Coast,R10,25/5/2019,2019,13.7
West Coast,R10,27/5/2018,2018,11.9
West Coast,R10,28/5/2017,2017,14.6
West Coast,R10,29/5/2016,2016,20.12
West Coast,R10,3/6/2012,2012,15.1
West Coast,R10,3/6/2013,2013,8.14
West Coast,R10,7/6/2015,2015,10.15
West Coast,R11,1/6/2014,2014,6.8
West Coast,R11,13/6/2015,2015,14.12
West Coast,R11,2/6/2018,2018,16.5
West Coast,R11,2/6/2019,2019,21.7
West Coast,R11,27/5/2023,2023,6.1
West Coast,R11,28/5/2022,2022,9.6
West Coast,R11,29/5/2021,2021,11.5
West Coast,R11,3/6/2017,2017,11.11
West Coast,R11,5/6/2016,2016,11.9
West Coast,R11,9/6/2013,2013,12.12
West Coast,R11,9/8/2020,2020,11.6
West Coast,R12,11/6/2016,2016,11.1
West Coast,R12,14/6/2012,2012,10.19
West Coast,R12,16/8/2020,2020,12.9
West Coast,R12,19/6/2015,2015,13.12
West Coast,R12,3/6/2023,2023,8.9
West Coast,R12,4/6/2022,2022,8.9
West Coast,R12,6/6/2021,2021,14.11
West Coast,R12,7/6/2014,2014,12.7
West Coast,R12,9/6/2019,2019,10.11
West Coast,R13,10/6/2023,2023,8.4
West Coast,R13,13/6/2021,2021,13.7
West Coast,R13,14/6/2014,2014,15.13
West Coast,R13,15/6/2017,2017,11.17
West Coast,R13,15/6/2018,2018,7.15
West Coast,R13,18/6/2016,2016,20.11
West Coast,R13,21/6/2013,2013,16.7
West Coast,R13,23/6/2012,2012,12.1
West Coast,R13,23/8/2020,2020,9.7
West Coast,R14,18/6/2022,2022,9.9
West Coast,R14,20/6/2019,2019,14.22
West Coast,R14,21/6/2018,2018,6.16
West Coast,R14,22/6/2014,2014,15.13
West Coast,R14,24/6/2017,2017,14.12
West Coast,R14,27/6/2013,2013,13.13
West Coast,R14,27/8/2020,2020,9.7
West Coast,R14,30/6/2012,2012,25.16
West Coast,R14,4/7/2015,2015,16.18
West Coast,R15,1/7/2017,2017,12.15
West Coast,R15,1/9/2020,2020,9.6
West Coast,R15,11/7/2015,2015,22.15
West Coast,R15,24/6/2022,2022,16.11
West Coast,R15,24/6/2023,2023,5.4
West Coast,R15,27/6/2021,2021,6.7
West Coast,R15,28/6/2014,2014,11.15
West Coast,R15,29/6/2019,2019,11.11
West Coast,R15,30/6/2016,2016,20.1
West Coast,R15,30/6/2018,2018,12.6
West Coast,R15,6/7/2013,2013,11.9
West Coast,R15,7/7/2012,2012,12.14
West Coast,R16,10/7/2016,2016,16.8
West Coast,R16,14/7/2013,2013,14.9
West Coast,R16,15/7/2012,2012,10.9
West Coast,R16,18/7/2015,2015,11.21
West Coast,R16,2/7/2023,2023,12.5
West Coast,R16,3/7/2022,2022,13.15
West Coast,R16,4/7/2021,2021,3.8
West Coast,R16,6/7/2014,2014,7.9
West Coast,R16,6/7/2019,2019,19.8
West Coast,R16,6/9/2020,2020,7.5
West Coast,R16,8/7/2018,2018,13.8
West Coast,R16,9/7/2017,2017,13.1
West Coast,R17,10/7/2022,2022,8.5
West Coast,R17,10/9/2020,2020,9.11
West Coast,R17,12/7/2014,2014,11.1
West Coast,R17,12/7/2019,2019,12.5
West Coast,R17,12/7/2021,2021,8.12
West Coast,R17,15/7/2018,2018,15.12
West Coast,R17,16/7/2017,2017,11.8
West Coast,R17,17/7/2016,2016,12.1
West Coast,R17,21/7/2012,2012,11.9
West Coast,R17,21/7/2013,2013,11.13
West Coast,R17,26/7/2015,2015,15.13
West Coast,R17,8/7/2023,2023,5.5
West Coast,R18,1/8/2015,2015,11.17
West Coast,R18,16/7/2023,2023,8.12
West Coast,R18,17/7/2022,2022,12.5
West Coast,R18,17/9/2020,2020,7.7
West Coast,R18,18/7/2021,2021,14.14
West Coast,R18,21/7/2019,2019,14.7
West Coast,R18,22/7/2018,2018,14.16
West Coast,R18,23/7/2016,2016,10.6
West Coast,R18,23/7/2017,2017,13.7
West Coast,R18,25/7/2014,2014,6.6
West Coast,R18,28/7/2013,2013,13.11
West Coast,R18,29/7/2012,2012,28.7
West Coast,R19,2/8/2014,2014,20.16
West Coast,R19,22/7/2023,2023,10.9
West Coast,R19,24/7/2021,2021,14.1
West Coast,R19,24/7/2022,2022,10.2
West Coast,R19,27/7/2019,2019,18.13
West Coast,R19,29/7/2018,2018,6.5
West Coast,R19,3/8/2013,2013,20.1
West Coast,R19,30/7/2016,2016,11.6
West Coast,R19,30/7/2017,2017,17.11
West Coast,R19,4/8/2012,2012,6.12
West Coast,R19,8/8/2015,2015,11.8
West Coast,R2,1/4/2017,2017,18.8
West Coast,R2,1/4/2018,2018,18.13
West Coast,R2,10/4/2015,2015,20.11
West Coast,R2,13/6/2020,2020,6.1
West Coast,R2,26/3/2023,2023,14.16
West Coast,R2,27/3/2022,2022,8.11
West Coast,R2,28/3/2021,2021,14.9
West Coast,R2,3/4/2016,2016,7.11
West Coast,R2,30/3/2014,2014,18.15
West Coast,R2,30/3/2019,2019,16.8
West Coast,R2,7/4/2012,2012,25.16
West Coast,R2,7/4/2013,2013,15.8
West Coast,R20,10/8/2012,2012,16.6
West Coast,R20,10/8/2014,2014,19.12
West Coast,R20,11/8/2013,2013,18.12
West Coast,R20,16/8/2015,2015,15.14
West Coast,R20,30/7/2023,2023,10.12
West Coast,R20,31/7/2021,2021,6.9
West Coast,R20,31/7/2022,2022,16.8
West Coast,R20,4/8/2019,2019,15.9
West Coast,R20,5/8/2018,2018,21.16
West Coast,R20,6/8/2017,2017,14.11
West Coast,R20,7/8/2016,2016,17.8
West Coast,R21,11/8/2018,2018,9.8
West Coast,R21,11/8/2019,2019,13.12
West Coast,R21,12/8/2017,2017,15.1
West Coast,R21,13/8/2016,2016,14.13
West Coast,R21,16/8/2014,2014,11.8
West Coast,R21,17/8/2013,2013,6.5
West Coast,R21,19/8/2012,2012,14.14
West Coast,R21,23/8/2015,2015,25.12
West Coast,R21,5/8/2023,2023,11.6
West Coast,R21,7/8/2022,2022,13.8
West Coast,R21,9/8/2021,2021,9.9
West Coast,R22,12/8/2023,2023,4.9
West Coast,R22,13/8/2022,2022,7.5
West Coast,R22,15/8/2021,2021,9.1
West Coast,R22,18/8/2019,2019,13.4
West Coast,R22,19/8/2016,2016,13.14
West Coast,R22,19/8/2017,2017,9.6
West Coast,R22,19/8/2018,2018,14.7
West Coast,R22,23/8/2013,2013,5.9
West Coast,R22,23/8/2014,2014,18.11
West Coast,R22,25/8/2012,2012,15.17
West Coast,R22,30/8/2015,2015,10.9
West Coast,R23,20/8/2022,2022,7.4
West Coast,R23,20/8/2023,2023,14.8
West Coast,R23,21/8/2021,2021,13.9
West Coast,R23,24/8/2019,2019,9.13
West Coast,R23,26/8/2016,2016,14.16
West Coast,R23,26/8/2018,2018,14.14
West Coast,R23,27/8/2017,2017,15.1
West Coast,R23,31/8/2012,2012,10.1
West Coast,R23,31/8/2013,2013,5.13
West Coast,R23,31/8/2014,2014,23.13
West Coast,R23,5/9/2015,2015,18.17
West Coast,R24,26/8/2023,2023,12.6
West Coast,R3,13/4/2013,2013,27.15
West Coast,R3,15/4/2012,2012,23.12
West Coast,R3,19/4/2015,2015,12.9
West Coast,R3,2/4/2023,2023,9.13
West Coast,R3,20/6/2020,2020,6.8
West Coast,R3,3/4/2021,2021,16.12
West Coast,R3,3/4/2022,2022,7.5
West Coast,R3,5/4/2014,2014,12.11
West Coast,R3,6/4/2019,2019,15.8
West Coast,R3,8/4/2017,2017,8.17
West Coast,R3,8/4/2018,2018,14.11
West Coast,R3,9/4/2016,2016,12.2
West Coast,R4,10/4/2021,2021,13.4
West Coast,R4,12/4/2014,2014,4.8
West Coast,R4,13/4/2017,2017,13.13
West Coast,R4,13/4/2019,2019,10.9
West Coast,R4,14/4/2018,2018,21.13
West Coast,R4,15/4/2016,2016,18.17
West Coast,R4,20/4/2013,2013,7.23
West Coast,R4,21/4/2012,2012,5.21
West Coast,R4,26/4/2015,2015,17.16
West Coast,R4,27/6/2020,2020,6.5
West Coast,R4,9/4/2022,2022,14.3
West Coast,R4,9/4/2023,2023,9.9
West Coast,R5,15/4/2022,2022,9.4
West Coast,R5,16/4/2021,2021,16.7
West Coast,R5,16/4/2023,2023,13.11
West Coast,R5,19/4/2014,2014,7.14
West Coast,R5,19/4/2019,2019,8.5
West Coast,R5,2/5/2015,2015,18.12
West Coast,R5,21/4/2018,2018,10.19
West Coast,R5,23/4/2016,2016,7.7
West Coast,R5,23/4/2017,2017,11.9
West Coast,R5,27/4/2013,2013,10.19
West Coast,R5,29/4/2012,2012,16.11
West Coast,R5,4/7/2020,2020,11.11
West Coast,R6,1/5/2016,2016,18.16
West Coast,R6,10/5/2015,2015,11.12
West Coast,R6,11/7/2020,2020,10.7
West Coast,R6,22/4/2023,2023,10.9
West Coast,R6,23/4/2022,2022,4.9
West Coast,R6,24/4/2021,2021,5.9
West Coast,R6,26/4/2014,2014,12.17
West Coast,R6,28/4/2019,2019,7.4
West Coast,R6,29/4/2017,2017,16.7
West Coast,R6,29/4/2018,2018,13.11
West Coast,R6,5/5/2013,2013,21.11
West Coast,R6,6/5/2012,2012,17.18
West Coast,R7,11/5/2013,2013,17.6
West Coast,R7,12/5/2012,2012,7.1
West Coast,R7,16/5/2015,2015,21.9
West Coast,R7,19/7/2020,2020,9.8
West Coast,R7,2/5/2021,2021,20.12
West Coast,R7,29/4/2022,2022,8.8
West Coast,R7,29/4/2023,2023,6.8
West Coast,R7,4/5/2014,2014,7.12
West Coast,R7,4/5/2019,2019,11.14
West Coast,R7,5/5/2018,2018,16.6
West Coast,R7,6/5/2017,2017,15.7
West Coast,R7,7/5/2016,2016,12.7
West Coast,R8,11/5/2014,2014,30.8
West Coast,R8,11/5/2019,2019,12.16
West Coast,R8,12/5/2017,2017,9.15
West Coast,R8,12/5/2018,2018,12.14
West Coast,R8,15/5/2016,2016,20.12
West Coast,R8,17/5/2013,2013,12.18
West Coast,R8,20/5/2012,2012,18.13
West Coast,R8,23/5/2015,2015,20.11
West Coast,R8,26/7/2020,2020,18.3
West Coast,R8,6/5/2023,2023,8.1
West Coast,R8,7/5/2022,2022,4.6
West Coast,R8,9/5/2021,2021,14.14
West Coast,R9,1/8/2020,2020,11.7
West Coast,R9,12/5/2023,2023,6.7
West Coast,R9,15/5/2022,2022,5.8
West Coast,R9,16/5/2021,2021,16.1
West Coast,R9,17/5/2019,2019,13.7
West Coast,R9,20/5/2018,2018,20.1
West Coast,R9,21/5/2016,2016,14.1
West Coast,R9,21/5/2017,2017,8.16
West Coast,R9,25/5/2013,2013,23.17
West Coast,R9,27/5/2012,2012,11.18
West Coast,R9,31/5/2015,2015,16.24
West Coast,SF,13/9/2019,2019,10.8
West Coast,SF,15/9/2012,2012,9.6
West Coast,SF,16/9/2017,2017,9.4
Western Bulldogs,EF,12/9/2015,2015,14.18
Western Bulldogs,EF,29/8/2021,2021,13.7
Western Bulldogs,EF,3/10/2020,2020,9.1
Western Bulldogs,EF,3/9/2022,2022,8.12
Western Bulldogs,EF,7/9/2019,2019,8.7
Western Bulldogs,EF,8/9/2016,2016,14.15
Western Bulldogs,GF,1/10/2016,2016,13.11
Western Bulldogs,GF,25/9/2021,2021,10.6
Western Bulldogs,PF,11/9/2021,2021,17.14
Western Bulldogs,PF,24/9/2016,2016,13.11
Western Bulldogs,R1,1/4/2012,2012,12.15
Western Bulldogs,R1,16/3/2022,2022,11.5
Western Bulldogs,R1,18/3/2023,2023,9.11
Western Bulldogs,R1,19/3/2021,2021,10.9
Western Bulldogs,R1,20/3/2020,2020,5.4
Western Bulldogs,R1,23/3/2014,2014,11.3
Western Bulldogs,R1,23/3/2019,2019,11.16
Western Bulldogs,R1,24/3/2017,2017,15.1
Western Bulldogs,R1,25/3/2018,2018,7.9
Western Bulldogs,R1,27/3/2016,2016,15.13
Western Bulldogs,R1,30/3/2013,2013,19.13
Western Bulldogs,R1,4/4/2015,2015,14.13
Western Bulldogs,R10,1/6/2013,2013,10.7
Western Bulldogs,R10,20/5/2023,2023,11.19
Western Bulldogs,R10,21/5/2022,2022,15.16
Western Bulldogs,R10,22/5/2021,2021,21.18
Western Bulldogs,R10,25/5/2014,2014,10.14
Western Bulldogs,R10,25/5/2018,2018,8.7
Western Bulldogs,R10,25/5/2019,2019,13.12
Western Bulldogs,R10,27/5/2017,2017,13.12
Western Bulldogs,R10,29/5/2016,2016,11.8
Western Bulldogs,R10,3/6/2012,2012,5.1
Western Bulldogs,R10,3/8/2020,2020,5.12
Western Bulldogs,R10,6/6/2015,2015,9.8
Western Bulldogs,R11,1/6/2014,2014,6.15
Western Bulldogs,R11,2/6/2018,2018,7.9
Western Bulldogs,R11,2/6/2019,2019,10.12
Western Bulldogs,R11,27/5/2023,2023,11.11
Western Bulldogs,R11,28/5/2021,2021,8.11
Western Bulldogs,R11,28/5/2022,2022,25.11
Western Bulldogs,R11,5/6/2016,2016,12.11
Western Bulldogs,R11,8/8/2020,2020,11.6
Western Bulldogs,R12,11/6/2016,2016,15.1
Western Bulldogs,R12,16/6/2013,2013,9.11
Western Bulldogs,R12,16/8/2020,2020,16.15
Western Bulldogs,R12,17/6/2012,2012,13.17
Western Bulldogs,R12,20/6/2015,2015,22.14
Western Bulldogs,R12,3/6/2022,2022,10.1
Western Bulldogs,R12,3/6/2023,2023,10.15
Western Bulldogs,R12,6/6/2021,2021,13.15
Western Bulldogs,R12,7/6/2014,2014,13.9
Western Bulldogs,R12,8/6/2017,2017,6.6
Western Bulldogs,R13,14/6/2018,2018,11.9
Western Bulldogs,R13,15/6/2014,2014,16.1
Western Bulldogs,R13,15/6/2019,2019,15.13
Western Bulldogs,R13,18/6/2016,2016,5.13
Western Bulldogs,R13,18/6/2017,2017,8.8
Western Bulldogs,R13,22/6/2013,2013,8.13
Western Bulldogs,R13,22/8/2020,2020,12.8
Western Bulldogs,R13,23/6/2012,2012,7.14
Western Bulldogs,R13,27/6/2015,2015,9.8
Western Bulldogs,R13,9/6/2023,2023,13.7
Western Bulldogs,R14,18/6/2021,2021,11.12
Western Bulldogs,R14,18/6/2022,2022,19.11
Western Bulldogs,R14,18/6/2023,2023,15.15
Western Bulldogs,R14,21/6/2014,2014,8.8
Western Bulldogs,R14,23/6/2018,2018,11.9
Western Bulldogs,R14,23/6/2019,2019,10.13
Western Bulldogs,R14,24/6/2017,2017,15.17
Western Bulldogs,R14,28/8/2020,2020,9.7
Western Bulldogs,R14,29/6/2013,2013,15.1
Western Bulldogs,R14,30/6/2012,2012,8.8
Western Bulldogs,R14,4/7/2015,2015,9.1
Western Bulldogs,R15,1/7/2017,2017,11.14
Western Bulldogs,R15,11/7/2015,2015,14.11
Western Bulldogs,R15,2/7/2016,2016,13.5
Western Bulldogs,R15,24/6/2022,2022,19.11
Western Bulldogs,R15,27/6/2021,2021,13.2
Western Bulldogs,R15,29/6/2014,2014,14.7
Western Bulldogs,R15,29/6/2018,2018,16.7
Western Bulldogs,R15,29/6/2019,2019,10.6
Western Bulldogs,R15,6/7/2013,2013,13.9
Western Bulldogs,R15,8/7/2012,2012,8.9
Western Bulldogs,R16,1/7/2023,2023,16.6
Western Bulldogs,R16,14/7/2013,2013,14.6
Western Bulldogs,R16,15/7/2012,2012,6.8
Western Bulldogs,R16,18/7/2015,2015,9.1
Western Bulldogs,R16,30/6/2022,2022,9.13
Western Bulldogs,R16,4/7/2021,2021,16.12
Western Bulldogs,R16,6/7/2014,2014,7.14
Western Bulldogs,R16,6/7/2019,2019,10.11
Western Bulldogs,R16,6/9/2020,2020,6.13
Western Bulldogs,R16,7/7/2017,2017,5.15
Western Bulldogs,R16,7/7/2018,2018,9.5
Western Bulldogs,R16,9/7/2016,2016,12.13
Western Bulldogs,R17,11/7/2021,2021,8.12
Western Bulldogs,R17,12/7/2014,2014,13.16
Western Bulldogs,R17,13/9/2020,2020,11.1
Western Bulldogs,R17,14/7/2018,2018,10.9
Western Bulldogs,R17,14/7/2019,2019,10.14
Western Bulldogs,R17,16/7/2016,2016,15.17
Western Bulldogs,R17,16/7/2017,2017,12.1
Western Bulldogs,R17,20/7/2013,2013,11.1
Western Bulldogs,R17,21/7/2012,2012,12.12
Western Bulldogs,R17,26/7/2015,2015,15.14
Western Bulldogs,R17,7/7/2023,2023,11.11
Western Bulldogs,R17,8/7/2022,2022,9.13
Western Bulldogs,R18,13/7/2023,2023,11.1
Western Bulldogs,R18,15/7/2022,2022,13.6
Western Bulldogs,R18,17/7/2021,2021,14.6
Western Bulldogs,R18,2/8/2015,2015,19.13
Western Bulldogs,R18,20/7/2014,2014,14.1
Western Bulldogs,R18,20/9/2020,2020,11.8
Western Bulldogs,R18,21/7/2019,2019,14.5
Western Bulldogs,R18,22/7/2017,2017,16.14
Western Bulldogs,R18,22/7/2018,2018,6.1
Western Bulldogs,R18,23/7/2016,2016,9.6
Western Bulldogs,R18,28/7/2013,2013,16.15
Western Bulldogs,R18,29/7/2012,2012,6.6
Western Bulldogs,R19,21/7/2023,2023,13.12
Western Bulldogs,R19,23/7/2022,2022,17.8
Western Bulldogs,R19,24/7/2021,2021,13.7
Western Bulldogs,R19,28/7/2019,2019,16.17
Western Bulldogs,R19,29/7/2016,2016,11.12
Western Bulldogs,R19,29/7/2018,2018,5.4
Western Bulldogs,R19,3/8/2014,2014,6.9
Western Bulldogs,R19,30/7/2017,2017,19.13
Western Bulldogs,R19,4/8/2012,2012,8.13
Western Bulldogs,R19,4/8/2013,2013,15.9
Western Bulldogs,R19,8/8/2015,2015,19.14
Western Bulldogs,R2,1/4/2018,2018,9.16
Western Bulldogs,R2,11/4/2015,2015,12.13
Western Bulldogs,R2,14/6/2020,2020,7.7
Western Bulldogs,R2,2/4/2016,2016,13.15
Western Bulldogs,R2,24/3/2022,2022,13.12
Western Bulldogs,R2,25/3/2023,2023,5.11
Western Bulldogs,R2,28/3/2021,2021,14.16
Western Bulldogs,R2,30/3/2014,2014,8.6
Western Bulldogs,R2,31/3/2017,2017,16.14
Western Bulldogs,R2,31/3/2019,2019,16.1
Western Bulldogs,R2,6/4/2013,2013,11.12
Western Bulldogs,R2,7/4/2012,2012,9.1
Western Bulldogs,R20,10/8/2013,2013,16.21
Western Bulldogs,R20,10/8/2014,2014,18.14
Western Bulldogs,R20,12/8/2012,2012,12.8
Western Bulldogs,R20,16/8/2015,2015,24.9
